_id,conversation_number,source_object_id,classification.categorization,classification.intent,classification.topic,classification.sentiment,messages,tweets[0].tweet_id,tweets[1].tweet_id,tweets[2].tweet_id,tweets[3].tweet_id,tweets[4].tweet_id,tweets[5].tweet_id,tweets[6].tweet_id,tweets[7].tweet_id,tweets[8].tweet_id,tweets[9].tweet_id,tweets[10].tweet_id,tweets[11].tweet_id,tweets[12].tweet_id,tweets[13].tweet_id,tweets[14].tweet_id,tweets[15].tweet_id,tweets[16].tweet_id,tweets[17].tweet_id,tweets[18].tweet_id,tweets[19].tweet_id,tweets[0].author_id,tweets[1].author_id,tweets[2].author_id,tweets[3].author_id,tweets[4].author_id,tweets[5].author_id,tweets[6].author_id,tweets[7].author_id,tweets[8].author_id,tweets[9].author_id,tweets[10].author_id,tweets[11].author_id,tweets[12].author_id,tweets[13].author_id,tweets[14].author_id,tweets[15].author_id,tweets[16].author_id,tweets[17].author_id,tweets[18].author_id,tweets[19].author_id,tweets[0].role,tweets[1].role,tweets[2].role,tweets[3].role,tweets[4].role,tweets[5].role,tweets[6].role,tweets[7].role,tweets[8].role,tweets[9].role,tweets[10].role,tweets[11].role,tweets[12].role,tweets[13].role,tweets[14].role,tweets[15].role,tweets[16].role,tweets[17].role,tweets[18].role,tweets[19].role,tweets[0].inbound,tweets[1].inbound,tweets[2].inbound,tweets[3].inbound,tweets[4].inbound,tweets[5].inbound,tweets[6].inbound,tweets[7].inbound,tweets[8].inbound,tweets[9].inbound,tweets[10].inbound,tweets[11].inbound,tweets[12].inbound,tweets[13].inbound,tweets[14].inbound,tweets[15].inbound,tweets[16].inbound,tweets[17].inbound,tweets[18].inbound,tweets[19].inbound,tweets[0].created_at,tweets[1].created_at,tweets[2].created_at,tweets[3].created_at,tweets[4].created_at,tweets[5].created_at,tweets[6].created_at,tweets[7].created_at,tweets[8].created_at,tweets[9].created_at,tweets[10].created_at,tweets[11].created_at,tweets[12].created_at,tweets[13].created_at,tweets[14].created_at,tweets[15].created_at,tweets[16].created_at,tweets[17].created_at,tweets[18].created_at,tweets[19].created_at,tweets[0].text,tweets[1].text,tweets[2].text,tweets[3].text,tweets[4].text,tweets[5].text,tweets[6].text,tweets[7].text,tweets[8].text,tweets[9].text,tweets[10].text,tweets[11].text,tweets[12].text,tweets[13].text,tweets[14].text,tweets[15].text,tweets[16].text,tweets[17].text,tweets[18].text,tweets[19].text,processed_at,processing_metadata.batch_job_id,processing_metadata.processing_attempts
68d75d877222cee3d33c87b6,1497,68ce563352b33355379e001d,Feedback regarding General,Feedback,General,Positive,,256139,256138,,,,,,,,,,,,,,,,,,,176929,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 18:14:33 +0000 2017,Thu Oct 05 18:59:16 +0000 2017,,,,,,,,,,,,,,,,,,,"Missed my first flight ever, I’d like to thank the @Delta agent for calming me down and being supportive and I’d like to call out (1/2)",@176929 Hey JP! Glad to know you received great service during a stressful time. We love to hear this. 😊 *TJE,,,,,,,,,,,,,,,,,,,2025-09-27T03:44:07.058Z,job_20250927_012637,2
68d75db07222cee3d33c87b7,1498,68ce563352b33355379e001e,Complaint regarding Travel,Complaint,Travel,Negative,,256781,256780,256779,256778,256776,256774,256775,256777,,,,,,,,,,,,,177064,Delta,177064,Delta,177064,Delta,177064,Delta,,,,,,,,,,,,,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,Customer,Service Provider,,,,,,,,,,,,,true,false,true,false,true,false,true,false,,,,,,,,,,,,,Thu Oct 05 18:47:37 +0000 2017,Thu Oct 05 19:16:07 +0000 2017,Thu Oct 05 19:17:54 +0000 2017,Thu Oct 05 19:19:44 +0000 2017,Thu Oct 05 19:23:05 +0000 2017,Thu Oct 05 19:26:24 +0000 2017,Thu Oct 05 19:30:33 +0000 2017,Thu Oct 05 19:34:51 +0000 2017,,,,,,,,,,,,,Apparently it doesn't pay to be #GoldMedallion. I got to the gate before boarding was done and they wouldn't let me on standby. @Delta,"@177064 Hi Larry. I am so sorry. Once boarding is complete, we are unable to place passengers on standby. Is there anything I can do to help? *TMS",@Delta Boarding was NOT complete. Passengers were still clearing TSA and they were allowed on. And the gate agent was very unprofessional.,@177064 I do apologize. I know it is very frustrating. What flight are we speaking of? I can make sure it was full.  *TMS,"@Delta 1:56pm from Jackson, MS to Atlanta, GA. Maybe DL2776?",@177064 It was not completely full only a few seats left over. I do apologize. Normally the cut off for standby is 15 mins.  *TMS,"@Delta Like I said, apparently doesn’t pay 2B #GoldMedallion when u get treated like that. Maybe she was having a bad day &amp; took it out on me?",@177064 Please DM your confirmation number. Thanks.  *TMS https://t.co/6iDGBJAc2m,,,,,,,,,,,,,2025-09-27T03:44:48.479Z,job_20250927_012637,2
68d75dbe7222cee3d33c87b8,1506,68ce563352b33355379e0026,Order Status regarding Shipping/Delivery,Order Status,Shipping/Delivery,Negative,,256819,256818,,,,,,,,,,,,,,,,,,,177074,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 18:28:11 +0000 2017,Thu Oct 05 19:15:54 +0000 2017,,,,,,,,,,,,,,,,,,,. @Delta what's all these flight delays from LGA heading to Detroit? I'm sad now.,@177074 I'm sorry to hear about your delay. Are you needing any re-booking assistance?  *AST,,,,,,,,,,,,,,,,,,,2025-09-27T03:45:02.232Z,job_20250927_012637,2
68d75dce7222cee3d33c87b9,1510,68ce563352b33355379e002a,Order Status regarding Travel,Order Status,Travel,Negative,,257264,257263,,,,,,,,,,,,,,,,,,,177188,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 19:20:50 +0000 2017,Thu Oct 05 19:38:29 +0000 2017,,,,,,,,,,,,,,,,,,,Flight out of sav -&gt; Atlanta was delayed bc of luggage. Missed our connecting flight to Nashville ughhhh @Delta,"@177188 Hi Ozzie, can you DM your confirmation # to the link provided? I will be glad to help.  *TBT https://t.co/6iDGBJAc2m",,,,,,,,,,,,,,,,,,,2025-09-27T03:45:18.572Z,job_20250927_012637,2
68d75ddd7222cee3d33c87ba,1525,68ce563352b33355379e0039,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,257934,257933,,,,,,,,,,,,,,,,,,,177366,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 19:49:54 +0000 2017,Thu Oct 05 19:57:36 +0000 2017,,,,,,,,,,,,,,,,,,,@AmericanAir @Delta so I’m a frequent flyer &amp; Made a mistake with delta ticket and they didn’t help or offer an solutions.,"@177366 Thanks for reaching out to us. Please DM us more information, including your ticket number. *AMC",,,,,,,,,,,,,,,,,,,2025-09-27T03:45:33.970Z,job_20250927_012637,2
68d75dee7222cee3d33c87bb,1531,68ce563352b33355379e003f,Order Status regarding Orders,Order Status,Orders,Neutral,,257957,257956,,,,,,,,,,,,,,,,,,,177372,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 19:32:00 +0000 2017,Thu Oct 05 19:45:27 +0000 2017,,,,,,,,,,,,,,,,,,,"@Delta Hey, I payed to change my flight but never received an email for the change fee. Any chance you can help?",@177372 Use this link. *TMS https://t.co/6iDGBJAc2m,,,,,,,,,,,,,,,,,,,2025-09-27T03:45:50.049Z,job_20250927_012637,2
68d75dff7222cee3d33c87bc,1537,68ce563352b33355379e0045,Complaint regarding Travel,Complaint,Travel,Negative,,259008,259007,,,,,,,,,,,,,,,,,,,177584,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:15:07 +0000 2017,Thu Oct 05 20:16:38 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta completely took me off of my flight this morning and didn't bother to inform me. So I'm stuck in AU for an additional 8 hours. Thanks,"@177584 Hi Mara, I'm sorry to hear this happened. Please follow and elaborate via DM.  *AST",,,,,,,,,,,,,,,,,,,2025-09-27T03:46:07.026Z,job_20250927_012637,2
68d75e0d7222cee3d33c87bd,1546,68ce563352b33355379e004e,Product Inquiry regarding Travel/Aviation,Product Inquiry,Travel/Aviation,Neutral,,259511,259510,,,,,,,,,,,,,,,,,,,177715,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:30:56 +0000 2017,Thu Oct 05 20:32:01 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta do you offer special rates for bereavement or just flexibility?,"@177715 Hi. We do offer bereavement fares for certain markets, and flexibility for international trips.  *TMS",,,,,,,,,,,,,,,,,,,2025-09-27T03:46:21.016Z,job_20250927_012637,2
68d75e1c7222cee3d33c87be,1547,68ce563352b33355379e004f,Feedback regarding General,Feedback,General,Positive,,259513,259512,,,,,,,,,,,,,,,,,,,177716,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:30:29 +0000 2017,Thu Oct 05 20:31:32 +0000 2017,,,,,,,,,,,,,,,,,,,Achieved a dream I didn’t know I had today: meeting up with a fellow business traveler in a SkyClub! cc @177717 @Delta https://t.co/MT19mkmTm8,"@177716 @177717 Thanks for the fun photo, Emily! Wish we could join you! :-) *AAB",,,,,,,,,,,,,,,,,,,2025-09-27T03:46:36.809Z,job_20250927_012637,2
68d75e2d7222cee3d33c87bf,1549,68ce563352b33355379e0051,Technical Support regarding Account,Technical Support,Account,Neutral,,260051,260048,260049,,,,,,,,,,,,,,,,,,177869,Delta,177869,,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,,,,,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,Thu Oct 05 20:56:12 +0000 2017,Thu Oct 05 20:57:49 +0000 2017,Thu Oct 05 21:05:10 +0000 2017,,,,,,,,,,,,,,,,,,@Delta why did you just lock me out of my account after a number of login attempt with the correct password?,"@177869 Hi Dan, can you DM your account # to the link provided? I will look into this for you.  *TBT https://t.co/6iDGBJAc2m",@Delta Done.,,,,,,,,,,,,,,,,,,2025-09-27T03:46:53.617Z,job_20250927_012637,2
68d75e3c7222cee3d33c87c0,1550,68ce563352b33355379e0052,Feedback regarding General,Feedback,General,Positive,,260053,260052,,,,,,,,,,,,,,,,,,,177870,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:52:31 +0000 2017,Thu Oct 05 20:55:12 +0000 2017,,,,,,,,,,,,,,,,,,,Kudos to @Delta for handling a medical emergency on our flight with professionalism and care.  Prayers for the woman who had the emergency.,"@177870 Thank you so much, Colleen, for recognizing our crew. We hope the ill passenger is better soon! 😍 *TMS",,,,,,,,,,,,,,,,,,,2025-09-27T03:47:08.233Z,job_20250927_012637,2
68d75e4b7222cee3d33c87c1,1553,68ce563352b33355379e0055,Technical Support regarding Travel,Technical Support,Travel,Negative,,260064,260063,,,,,,,,,,,,,,,,,,,177871,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:46:07 +0000 2017,Thu Oct 05 20:50:03 +0000 2017,,,,,,,,,,,,,,,,,,,".@Delta you guys are seriously messing up with flight DL 407! This is ridiculous, and you should be doing more than handing us snacks!","@177871 My apologies, Brady. Pls follow/DM your conf # if I may assist with rebooking options. *AAB",,,,,,,,,,,,,,,,,,,2025-09-27T03:47:23.637Z,job_20250927_012637,2
68d75e5b7222cee3d33c87c2,1555,68ce563352b33355379e0057,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,260069,260067,260068,,,,,,,,,,,,,,,,,,177873,Delta,177873,,,,,,,,,,,,,,,,,,Customer,Service Provider,Customer,,,,,,,,,,,,,,,,,,true,false,true,,,,,,,,,,,,,,,,,,Thu Oct 05 20:37:34 +0000 2017,Thu Oct 05 20:46:46 +0000 2017,Thu Oct 05 20:49:30 +0000 2017,,,,,,,,,,,,,,,,,,"Not sure how @Delta @824 does it but, 2 flights in 2 days, both jacked up. 2 for 2!",@177873 2/2 https://t.co/6iDGBJRMTU,@Delta Just sent via DM,,,,,,,,,,,,,,,,,,2025-09-27T03:47:39.157Z,job_20250927_012637,2
68d75e677222cee3d33c87c3,1557,68ce563352b33355379e0059,Product Inquiry regarding General,Product Inquiry,General,Positive,,260074,260073,,,,,,,,,,,,,,,,,,,177875,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 20:41:29 +0000 2017,Thu Oct 05 20:44:09 +0000 2017,,,,,,,,,,,,,,,,,,,Praying I get this job with @Delta 🤞🏾🤞🏾🤞🏾,@177875 Good luck!! ✈ *AMC,,,,,,,,,,,,,,,,,,,2025-09-27T03:47:51.619Z,job_20250927_012637,2
68d75e747222cee3d33c87c4,1576,68ce563352b33355379e006c,Feedback regarding General,Feedback,General,Positive,,260920,260919,,,,,,,,,,,,,,,,,,,178119,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:15:00 +0000 2017,Thu Oct 05 21:23:31 +0000 2017,,,,,,,,,,,,,,,,,,,Had a smooth flight on @Delta today Atl/Fll #iflydelta,@178119 We're glad to hear you had a great flight today. Your loyalty to Delta is greatly appreciated! *TCH,,,,,,,,,,,,,,,,,,,2025-09-27T03:48:04.131Z,job_20250927_012637,2
68d75e827222cee3d33c87c5,1582,68ce563352b33355379e0072,Product Inquiry regarding Travel,Product Inquiry,Travel,Neutral,,261358,261357,,,,,,,,,,,,,,,,,,,178231,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:38:11 +0000 2017,Thu Oct 05 21:39:55 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta how do I book my companion fair through the app? I’m a platinum Delta Amex person. 😊,@178231 Hi Deborah. Here are the directions to do so.  https://t.co/6WUL37ztZX *TMS,,,,,,,,,,,,,,,,,,,2025-09-27T03:48:18.552Z,job_20250927_012637,2
68d75e967222cee3d33c87c6,1583,68ce563352b33355379e0073,Technical Support regarding Travel,Technical Support,Travel,Negative,,261360,261359,,,,,,,,,,,,,,,,,,,178232,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:30:27 +0000 2017,Thu Oct 05 21:34:08 +0000 2017,,,,,,,,,,,,,,,,,,,So over @Delta and LAX...missed my flight by 3 mins bc I had to wait for a bus to switch terminals...rebooked and now my plane is broke 😫😭,@178232 Oh no! I'm sorry you aren't having a pleasant travel experience. We hope to have you on your way soon.  *TCH,,,,,,,,,,,,,,,,,,,2025-09-27T03:48:38.896Z,job_20250927_012637,2
68d75ead7222cee3d33c87c7,1584,68ce563352b33355379e0074,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,261364,261363,261361,261362,,,,,,,,,,,,,,,,,178233,178233,Delta,178233,,,,,,,,,,,,,,,,,Customer,Customer,Service Provider,Customer,,,,,,,,,,,,,,,,,true,true,false,true,,,,,,,,,,,,,,,,,Thu Oct 05 21:24:11 +0000 2017,Thu Oct 05 21:30:12 +0000 2017,Thu Oct 05 21:32:06 +0000 2017,Fri Oct 06 01:44:14 +0000 2017,,,,,,,,,,,,,,,,,@Delta - on flight #DL1197 #SFO to #DTW .. OVER AN HOUR DELAY!!! #smh Orig flight time 1:49 moved to 2:06. On plane now 2:21 #notgood https://t.co/keSfqKen0W,@Delta #15 in line to pushback from the gate .. over #20 in line for take off #smh #timeoftweet 2:30,@178233 Do you need assistance with a connecting flight? *TBT,@Delta See my latest reply. @Delta :(,,,,,,,,,,,,,,,,,2025-09-27T03:49:01.918Z,job_20250927_012637,2
68d75eb77222cee3d33c87c8,1585,68ce563352b33355379e0075,Technical Support regarding General,Technical Support,General,Neutral,,261367,261366,,,,,,,,,,,,,,,,,,,178234,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:31:35 +0000 2017,Thu Oct 05 21:31:56 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta,@178234 Hello Joni. How can we assist? *ACJ,,,,,,,,,,,,,,,,,,,2025-09-27T03:49:11.565Z,job_20250927_012637,2
68d75ec57222cee3d33c87c9,1586,68ce563352b33355379e0076,Feedback regarding Travel,Feedback,Travel,Positive,,261369,261368,,,,,,,,,,,,,,,,,,,177713,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:26:01 +0000 2017,Thu Oct 05 21:30:03 +0000 2017,,,,,,,,,,,,,,,,,,,Just before slipping above the clouds after takeoff from PBI @Delta #TravelSeason #Florida https://t.co/YP8tEQrAQo,"@177713 What a beautiful view! Thanks for sharing, Jennifer! 😊 *HDG",,,,,,,,,,,,,,,,,,,2025-09-27T03:49:25.850Z,job_20250927_012637,2
68d75ed67222cee3d33c87ca,1592,68ce563352b33355379e007c,Technical Support regarding Travel/Flight,Technical Support,Travel/Flight,Neutral,,261812,261811,,,,,,,,,,,,,,,,,,,178345,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:46:49 +0000 2017,Thu Oct 05 21:49:46 +0000 2017,,,,,,,,,,,,,,,,,,,Are tickets non refundable even if there’s a hurricane coming @Delta,"@178345 Hi, Johnny. We have weather waiver listed on our website here:  https://t.co/op4zh5NpIP *AAB",,,,,,,,,,,,,,,,,,,2025-09-27T03:49:42.575Z,job_20250927_012637,2
68d75ee67222cee3d33c87cb,1595,68ce563352b33355379e007f,Complaint regarding Travel,Complaint,Travel,Negative,,261819,261818,,,,,,,,,,,,,,,,,,,178347,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:38:51 +0000 2017,Thu Oct 05 21:46:40 +0000 2017,,,,,,,,,,,,,,,,,,,@delta free snacks won't cut it for a 6-8 hour delay making me miss all connections. #DL698 #CantGetHome #WasteOfADay #CrabbyFlyer,@178347 I'm sorry for the long delay Chris. I'm looking into your flight reservation now. *TBT,,,,,,,,,,,,,,,,,,,2025-09-27T03:49:58.296Z,job_20250927_012637,2
68d75ef27222cee3d33c87cc,1603,68ce563352b33355379e0087,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,262304,,,,,,,,,,,,,,,,,,,,178482,,,,,,,,,,,,,,,,,,,,Customer,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,Thu Oct 05 21:38:11 +0000 2017,,,,,,,,,,,,,,,,,,,,"@Delta ruined my vacation with 2 plane issues, 5 hr wait for a cancelled flight. Thanks @AmericanAir for getting me where I need to be",,,,,,,,,,,,,,,,,,,,2025-09-27T03:50:10.477Z,job_20250927_012637,2
68d75eff7222cee3d33c87cd,1605,68ce563352b33355379e0089,Feedback regarding General,Feedback,General,Positive,,262615,262614,,,,,,,,,,,,,,,,,,,178559,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 22:26:00 +0000 2017,Thu Oct 05 22:28:00 +0000 2017,,,,,,,,,,,,,,,,,,,Best airline service @delta is with the professionals at #EZE.,@178559 That's awesome! We thank you for your loyalty and business.  *HEC,,,,,,,,,,,,,,,,,,,2025-09-27T03:50:23.250Z,job_20250927_012637,2
68d75f107222cee3d33c87ce,1608,68ce563352b33355379e008c,Complaint regarding Travel,Complaint,Travel,Negative,,262623,262622,,,,,,,,,,,,,,,,,,,177986,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 22:18:25 +0000 2017,Thu Oct 05 22:26:12 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta #Delta. Update. New plane with less seats and now we are delayed another 40 min because of a mixup with the catering? Come on Delta help me out. Trying to remain calm. How about a drink? DL1277. https://t.co/KkQGBzVXRH,@177986 ...you.  *HDG 2/2,,,,,,,,,,,,,,,,,,,2025-09-27T03:50:40.864Z,job_20250927_012637,2
68d75f2f7222cee3d33c87cf,1611,68ce563352b33355379e008f,Complaint regarding Technical Support,Complaint,Technical Support,Negative,,262640,262639,262635,262633,262634,262636,262637,,,,,,,,,,,,,,178563,178564,178563,Delta,178563,Delta,178564,,,,,,,,,,,,,,Customer,Customer,Customer,Service Provider,Customer,Service Provider,Customer,,,,,,,,,,,,,,true,true,true,false,true,false,true,,,,,,,,,,,,,,Thu Oct 05 22:10:37 +0000 2017,Thu Oct 05 22:12:09 +0000 2017,Thu Oct 05 22:17:26 +0000 2017,Thu Oct 05 22:23:14 +0000 2017,Thu Oct 05 22:24:20 +0000 2017,Thu Oct 05 22:35:03 +0000 2017,Thu Oct 05 22:40:02 +0000 2017,,,,,,,,,,,,,,"Am I crazy, @Delta ? Flight attendant who just spilled hot coffee on me offered me miles IF I could produce my Diamond Medallion card. 😡",@178563 @Delta What ever happened to customer service?!,@178564 @Delta She stood there and stared at me until I begged for napkins. I am leaning into prayer right now.,@178563 @178564 Absolutely not! Your account will not be flagged for asking for assistance from a FA.  *HCA,@Delta @178564 Can I turn in the dry cleaning receipt for the dress and jacket?,"@178563 @178564 Sure, you are able to submit a claim with our Customer Care team here:  https://t.co/fPLXqv8KGq *HCA","@Delta @178563 Good on you, @Delta! Love seeing companies who pay attention to their customers! @13450",,,,,,,,,,,,,,2025-09-27T03:51:11.932Z,job_20250927_012637,2
68d75f3e7222cee3d33c87d0,1613,68ce563352b33355379e0091,Product Inquiry regarding Airfare,Product Inquiry,Airfare,Neutral,,262974,262973,,,,,,,,,,,,,,,,,,,178660,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 22:31:12 +0000 2017,Thu Oct 05 22:39:30 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta I have a voucher from a trip I could not take and was wondering if it can be used for a delta air vacation or only for airfare,@178660 Hi. It is good for airfare only.  *TMS,,,,,,,,,,,,,,,,,,,2025-09-27T03:51:26.586Z,job_20250927_012637,2
68d75f557222cee3d33c87d1,1619,68ce563352b33355379e0097,Technical Support regarding General,Technical Support,General,Negative,,263480,263477,263476,,,,,,,,,,,,,,,,,,178796,178796,Delta,,,,,,,,,,,,,,,,,,Customer,Customer,Service Provider,,,,,,,,,,,,,,,,,,true,true,false,,,,,,,,,,,,,,,,,,Thu Oct 05 22:48:40 +0000 2017,Thu Oct 05 22:51:12 +0000 2017,Thu Oct 05 22:53:20 +0000 2017,,,,,,,,,,,,,,,,,,"✅1h13m wait for cust service line\n✅Only 1 agent available for check in (they were ""at lunch"")\n✅Broken Online check in\n\nJust @Delta things",@Delta Most airlines just rebook you if they have seats available\n\n@Delta? They force you into standby. Even if the flight isnt full\n\nNice. Niiice,@178796 Can I have your confirmation #? I will be glad to help. Please DM to the link provided.  *TBT https://t.co/6iDGBJAc2m,,,,,,,,,,,,,,,,,,2025-09-27T03:51:49.196Z,job_20250927_012637,2
68d75f647222cee3d33c87d2,1626,68ce563352b33355379e009e,Product Inquiry regarding Technical,Product Inquiry,Technical,Neutral,,264897,264896,,,,,,,,,,,,,,,,,,,179104,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Sat Oct 07 15:11:15 +0000 2017,Sat Oct 07 17:07:17 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta Ive booked flights with you but cant seem to choose a seat why is this?,"@179104 Hi, Charlene! Pls DM your confirmation or ticket number and I'll be happy to look into this for you.  *TJE https://t.co/6iDGBJAc2m",,,,,,,,,,,,,,,,,,,2025-09-27T03:52:04.393Z,job_20250927_012637,2
68d75f757222cee3d33c87d3,1627,68ce563352b33355379e009f,Complaint regarding Technical,Complaint,Technical,Negative,,264908,264907,,,,,,,,,,,,,,,,,,,179109,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Sat Oct 07 15:25:11 +0000 2017,Sat Oct 07 17:26:39 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta spent 2 hrs on hold for a rep. Finally got a rep &amp; she accidentally hung up on me. Now I have to wait 2 hrs for a call back? Help,@179109 Oh dear! Very sorry to hear the call was disconnected. Perhaps we can assist here. Pls DM details on how we may assist.  *HJB,,,,,,,,,,,,,,,,,,,2025-09-27T03:52:21.452Z,job_20250927_012637,2
68d75f877222cee3d33c87d4,1629,68ce563352b33355379e00a1,Technical Support regarding General,Technical Support,General,Negative,,265052,265051,,,,,,,,,,,,,,,,,,,179143,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 23:07:37 +0000 2017,Thu Oct 05 23:12:56 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta  Can't believe we had to make an account just to let people know delta is refusing refunds for flights made in Puerto Rico.,@179143 Hello! I am here to help. Please follow via DM so I can assist. *TDL https://t.co/6iDGBJAc2m,,,,,,,,,,,,,,,,,,,2025-09-27T03:52:39.152Z,job_20250927_012637,2
68d75f977222cee3d33c87d5,1657,68ce563352b33355379e00bd,Technical Support regarding Travel/Transportation,Technical Support,Travel/Transportation,Neutral,,266137,266136,,,,,,,,,,,,,,,,,,,179396,Delta,,,,,,,,,,,,,,,,,,,Customer,Service Provider,,,,,,,,,,,,,,,,,,,true,false,,,,,,,,,,,,,,,,,,,Thu Oct 05 23:13:26 +0000 2017,Thu Oct 05 23:15:54 +0000 2017,,,,,,,,,,,,,,,,,,,@Delta   Sitting here like a rat in an Atlanta trap for 30 min they can't get jetway to connect to plane   people missing connections,@179396 I'm sorry about the delay. We know they can be frustrating. Please let us know if you need any assistance with rebooking.  *TCH,,,,,,,,,,,,,,,,,,,2025-09-27T03:52:55.603Z,job_20250927_012637,2
